user_id,role_k1500,onet_code,onet_title,affected_score
66805362,clinical research,19-4061.00,Social Science Research Assistants,0.6304347826086957
18260735,clinical research,19-4061.00,Social Science Research Assistants,0.6304347826086957
95047523,clinical research,19-4061.00,Social Science Research Assistants,0.6304347826086957
18379137,clinical research,19-4061.00,Social Science Research Assistants,0.6304347826086957
133790243,aml analyst,13-1041.00,Compliance Officers,0.625
86714919,tax preparer,13-2082.00,Tax Preparers,0.625
2522898,tax preparer,13-2082.00,Tax Preparers,0.625
153304715,tax preparer,13-2082.00,Tax Preparers,0.625
66810337,fraud,13-1041.00,Compliance Officers,0.625
1614563,tax preparer,13-2082.00,Tax Preparers,0.625
183180828,tax preparer,13-2082.00,Tax Preparers,0.625
199198329,information security engineer,15-1212.00,Information Security Analysts,0.625
138881708,administrative officer,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",0.625
47833137,tax preparer,13-2082.00,Tax Preparers,0.625
22944595,information security analyst,15-1212.00,Information Security Analysts,0.625
152639434,tax preparer,13-2082.00,Tax Preparers,0.625
169357061,tax preparer,13-2082.00,Tax Preparers,0.625
21380206,tax preparer,13-2082.00,Tax Preparers,0.625
12789979,information security engineer,15-1212.00,Information Security Analysts,0.625
156932801,tax preparer,13-2082.00,Tax Preparers,0.625
145816523,security architect,15-1212.00,Information Security Analysts,0.625
111322634,tax preparer,13-2082.00,Tax Preparers,0.625
146858499,administrative officer,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",0.625
64965085,cyber security analyst,15-1212.00,Information Security Analysts,0.625
70774331,information security engineer,15-1212.00,Information Security Analysts,0.625
173502825,tax preparer,13-2082.00,Tax Preparers,0.625
132531576,compliance,13-1041.00,Compliance Officers,0.625
158998876,security analyst,15-1212.00,Information Security Analysts,0.625
48135339,cyber security analyst,15-1212.00,Information Security Analysts,0.625
120898837,tax preparer,13-2082.00,Tax Preparers,0.625
6582527,cyber security,15-1212.00,Information Security Analysts,0.625
206434387,tax preparer,13-2082.00,Tax Preparers,0.625
42438032,compliance analyst,13-1041.00,Compliance Officers,0.625
135390275,tax preparer,13-2082.00,Tax Preparers,0.625
111215099,tax preparer,13-2082.00,Tax Preparers,0.625
208925683,administrative officer,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",0.625
113119859,tax preparer,13-2082.00,Tax Preparers,0.625
81806116,tax preparer,13-2082.00,Tax Preparers,0.625
142213809,tax preparer,13-2082.00,Tax Preparers,0.625
130980711,tax preparer,13-2082.00,Tax Preparers,0.625
201852304,compliance analyst,13-1041.00,Compliance Officers,0.625
57553998,security analyst,15-1212.00,Information Security Analysts,0.625
90678497,tax preparer,13-2082.00,Tax Preparers,0.625
173212040,compliance,13-1041.00,Compliance Officers,0.625
28017475,tax preparer,13-2082.00,Tax Preparers,0.625
187035966,tax preparer,13-2082.00,Tax Preparers,0.625
60543507,compliance analyst,13-1041.00,Compliance Officers,0.625
63137401,compliance officer,13-1041.00,Compliance Officers,0.625
146222233,tax preparer,13-2082.00,Tax Preparers,0.625
62571186,security architect,15-1212.00,Information Security Analysts,0.625
21683093,tax preparer,13-2082.00,Tax Preparers,0.625
